actual,prediction,split
108.0,98.58000121238165,evaluation
102.0,82.03956317119783,evaluation
90.0,71.96764753267519,evaluation
72.0,72.81818543354252,evaluation
67.0,74.70964548497751,evaluation
69.0,68.58158952259468,evaluation
64.0,59.67257609127759,evaluation
67.0,61.53264360762697,evaluation
83.0,119.63219804437816,evaluation
183.0,141.71660601581252,evaluation
266.0,159.1460064651873,evaluation
251.0,176.6638224982825,evaluation
244.0,168.5271272775937,evaluation
235.0,166.12857278350344,evaluation
195.0,173.03345697827638,evaluation
157.0,147.8365487376895,evaluation
135.0,128.34788491855423,evaluation
116.0,114.09696695744655,evaluation
102.0,107.42459007328851,evaluation
97.0,112.8666652977813,evaluation
118.0,124.63269291520191,evaluation
205.0,169.93306775251187,evaluation
178.0,180.72356548163503,evaluation
177.0,137.42979663701698,evaluation
116.0,115.67962065762828,evaluation
91.0,88.51049367700502,evaluation
75.0,91.4250761605264,evaluation
100.0,123.07161059999504,evaluation
143.0,172.61025471360753,evaluation
197.0,176.46266423465963,evaluation
313.0,193.01120408532253,evaluation
288.0,159.8798391670377,evaluation
244.0,160.67116810631222,evaluation
235.0,175.18896574003597,evaluation
228.0,161.5134228849251,evaluation
186.0,186.24102012858827,evaluation
168.0,187.03507857192668,evaluation
136.0,147.30118047194648,evaluation
140.0,143.3034764663408,evaluation
167.0,145.54156366845828,evaluation
166.0,136.88347304225766,evaluation
204.0,137.55706098612674,evaluation
169.0,125.55110892680148,evaluation
110.0,107.10711385264749,evaluation
106.0,93.42216265668269,evaluation
75.0,82.10592709991151,evaluation
80.0,85.30545209564676,evaluation
117.0,121.32878796737212,evaluation
147.0,167.94780585035474,evaluation
189.0,243.38299605820103,evaluation
244.0,282.750475277778,evaluation
280.0,287.09546197089946,evaluation
235.0,195.4456865079365,evaluation
191.0,242.82460628036264,evaluation
208.0,229.81603376515463,evaluation
199.0,241.2637377717652,evaluation
207.0,242.16521423483928,evaluation
278.0,241.50896065893724,evaluation
241.0,240.91702065695023,evaluation
207.0,265.65779712882795,evaluation
163.0,277.1664541462241,evaluation
208.0,299.0983110119047,evaluation
322.0,349.4275077380952,evaluation
412.0,397.1732245370372,evaluation
392.0,343.0978075396825,evaluation
227.0,197.6972574993236,evaluation
145.0,148.25780331404687,evaluation
173.0,148.46962364466373,evaluation
171.0,153.68219525389688,evaluation
162.0,159.19978386453712,evaluation
197.0,191.83587406176065,evaluation
241.0,295.0928731020488,evaluation
274.0,262.97389441954493,evaluation
283.0,264.72792324221786,evaluation
313.0,280.8270322741678,evaluation
269.0,282.4833605978047,evaluation
248.0,278.75518614447043,evaluation
245.0,266.7262326848996,evaluation
248.0,270.52350144334,evaluation
244.0,279.19426368538865,evaluation
239.0,255.54452143819148,evaluation
251.0,263.5627710998086,evaluation
272.0,262.7901576741806,evaluation
255.0,282.0156291432334,evaluation
